"","month","year","BNFSectionName","id","Quantity"
"482","April","2010","Health Supplements","April 2010",395515
"483","April","2010","Hypertension and Heart Failure","April 2010",193038906
"484","April","2010","Hypnotics And Anxiolytics","April 2010",43636190
"485","April","2010","Hypothalamic&Pituitary Hormones&Antioest","April 2010",849110
"486","April","2010","Ileostomy Bags","April 2010",1167586
"487","April","2010","Ileostomy Sets","April 2010",3
"488","April","2010","Immunoglobulins","April 2010",445
"489","April","2010","Incontinence Belts","April 2010",2
"490","April","2010","Incontinence Sheath Fixing Strips & Adh","April 2010",21602
"491","April","2010","Incontinence Sheaths","April 2010",508382
"492","April","2010","Indwelling Pleural Cath Drain System","April 2010",982
"493","April","2010","Inhalation Solutions","April 2010",15542
"494","April","2010","Intravenous Nutrition","April 2010",5
"495","April","2010","Irrigation Solutions","April 2010",832050
"496","April","2010","Irrigation Washout Appliances","April 2010",33958
"497","April","2010","Laxatives","April 2010",225618523
"498","April","2010","Leg Bags","April 2010",545829
"499","April","2010","Leg Ulcer Wrap","April 2010",6
"500","April","2010","Lints","April 2010",75525
"501","April","2010","Lipid-Regulating Drugs","April 2010",165441614
"502","April","2010","Local Anaesthesia","April 2010",933702
"503","April","2010","Local Anaesthetics","April 2010",1317
"504","April","2010","Local Prepn for Anal & Rectal Disorders","April 2010",3518666
"505","April","2010","Local Sclerosants","April 2010",46
"506","April","2010","Lubricant Gels","April 2010",1073682
"507","April","2010","Lymphoedema Garments","April 2010",15248
"508","April","2010","Metabolic Disorders","April 2010",191341
"509","April","2010","Minerals","April 2010",18000949
"510","April","2010","Miscellaneous Ophthalmic Preparations","April 2010",10080410
"511","April","2010","Miscellaneous Topical Preparations","April 2010",7965
"512","April","2010","Mucolytics","April 2010",12039690
"513","April","2010","Mydriatics And Cycloplegics","April 2010",107938
"514","April","2010","Nasal Products","April 2010",23611
"515","April","2010","Night Drainage Bags","April 2010",1364512
"516","April","2010","Nit,Calc Block & Other Antianginal Drugs","April 2010",130050239
"517","April","2010","Oral Film Forming Agents","April 2010",89723
"518","April","2010","Oral Nutrition","April 2010",2055375653
"519","April","2010","Other Appliances","April 2010",44341009
"520","April","2010","Other Endocrine Drugs","April 2010",234019
"521","April","2010","Other Health Supplements","April 2010",4865849
"522","April","2010","Other Preparations","April 2010",46642
"523","April","2010","Oxygen Masks","April 2010",20
"524","April","2010","Peak Flow Meters","April 2010",18714
"525","April","2010","Plantar Pressure Offloading Device","April 2010",2218
"526","April","2010","Plasters","April 2010",3755
"527","April","2010","Positive Inotropic Drugs","April 2010",9108569
"528","April","2010","Preparations For Eczema And Psoriasis","April 2010",13153749
"529","April","2010","Preparations For Warts And Calluses","April 2010",422523
"530","April","2010","Pressure Plates/Shields","April 2010",7897
"531","April","2010","Selective Preparations","April 2010",15478028
"532","April","2010","Sex Hormones","April 2010",22593288
"533","April","2010","Sex Hormones & Antag In Malig Disease","April 2010",5541728
"534","April","2010","Shampoo&Other Preps For Scalp&Hair Cond","April 2010",26768752
"535","April","2010","Silk Garments","April 2010",1849
"536","April","2010","Single Substances","April 2010",177923
"537","April","2010","Skin Adhesive,Sterile","April 2010",85
"538","April","2010","Skin Cleansers And Antiseptics","April 2010",6317821
"539","April","2010","Skin Closure Strips, Sterile","April 2010",59055
"540","April","2010","Skin Fillers And Protectives","April 2010",511239
"541","April","2010","Skin Protectors","April 2010",311258
"542","April","2010","Stockinette","April 2010",209420
"543","April","2010","Stoma Caps/Dressings","April 2010",64470
"544","April","2010","Stoma Care","April 2010",5003
"545","April","2010","Sunscreens And Camouflagers","April 2010",2555730
"546","April","2010","Surgical Adhesive Tape","April 2010",143072
"547","April","2010","Surgical Sutures","April 2010",186
"548","April","2010","Suspensory Systems","April 2010",2392
"549","April","2010","Swabs","April 2010",7930646
"550","April","2010","Sympathomimetics","April 2010",99540
"551","April","2010","Systemic Nasal Decongestants","April 2010",2605900
"552","April","2010","Thyroid And Antithyroid Drugs","April 2010",79501209
"553","April","2010","Top Local Anaesthetics & Antipruritics","April 2010",4485762
"554","April","2010","Topical Circulatory Preparations","April 2010",702150
"555","April","2010","Topical Corticosteroids","April 2010",55696642
"556","April","2010","Tracheostomy & Laryngectomy Appliances","April 2010",325471
"557","April","2010","Treatment Of Glaucoma","April 2010",4221700
"558","April","2010","Treatment Of Vaginal & Vulval Conditions","April 2010",2962982
"559","April","2010","Trusses","April 2010",487
"560","April","2010","Tubing","April 2010",3262
"561","April","2010","Tubing And Accessories","April 2010",68398
"562","April","2010","Two Piece Ostomy Systems","April 2010",1242143
"563","April","2010","Urethral Insert For Female Stress Incont","April 2010",448
"564","April","2010","Urinal Systems","April 2010",8303
"565","April","2010","Urostomy Bags","April 2010",204012
"566","April","2010","Vaccines And Antisera","April 2010",16975
"567","April","2010","Vacuum Pumps for Erectile Dysfunction","April 2010",852
"568","April","2010","Vaginal Dilators","April 2010",190
"569","April","2010","Vaginal Moisturisers","April 2010",12109
"570","April","2010","Vaginal PH Correction Gels","April 2010",2932
"571","April","2010","Vehicles and Emulsifying Agents","April 2010",1549571
"572","April","2010","Venous Ulcer Compression System","April 2010",6261
"573","April","2010","Vitamins","April 2010",71505849
"574","April","2010","Waters","April 2010",3421774
"575","April","2010","Wound Management & other Dressings","April 2010",5997128
"576","April","2010","Wound Management Products","April 2010",16814
"577","April","2010","X-Ray Contrast Media","April 2010",1300
"578","April","2011","Absorbent Cottons","April 2011",409400
"579","April","2011","Acids","April 2011",428646
"580","April","2011","Acne and Rosacea","April 2011",7933320
"581","April","2011","Acne Treatment","April 2011",1265
"582","April","2011","Acute Diarrhoea","April 2011",9188789
"583","April","2011","Adhesive (Pastes/Sprays/Solutions)","April 2011",2865
"584","April","2011","Adhesive Discs/Rings/Pads/Plasters","April 2011",708780
"585","April","2011","Adhesive Dressing Remover Ster Silicone","April 2011",301
"586","April","2011","Adhesive Removers (Sprays/Liquids/Wipes)","April 2011",321565
"587","April","2011","Alcohol, Wines & Spirits","April 2011",500
"588","April","2011","Anaemias + Other Blood Disorders","April 2011",46810523
"589","April","2011","Anal Irrigation System","April 2011",3802
"590","April","2011","Anal Plugs","April 2011",9711
"591","April","2011","Analgesics","April 2011",484656822
"592","April","2011","Anthelmintics","April 2011",264502
"593","April","2011","Anti-Arrhythmic Drugs","April 2011",4099340
"594","April","2011","Anti-Infective Eye Preparations","April 2011",1735385
"595","April","2011","Anti-Infective Skin Preparations","April 2011",9747791
"596","April","2011","Antibacterial Drugs","April 2011",123120764
"597","April","2011","Anticoagulants And Protamine","April 2011",37369350
"598","April","2011","Antidepressant Drugs","April 2011",133423468
"599","April","2011","Antiepileptics","April 2011",106528494
"600","April","2011","Antifibrinolytic Drugs & Haemostatics","April 2011",1846385
"601","April","2011","Antifungal Drugs","April 2011",4343836
"602","April","2011","Antihist, Hyposensit & Allergic Emergen","April 2011",57613516
"603","April","2011","Antiperspirants","April 2011",472710
"604","April","2011","Antiplatelet Drugs","April 2011",100052150
"605","April","2011","Antiprotozoal Drugs","April 2011",8950115
"606","April","2011","Antisecretory Drugs+Mucosal Protectants","April 2011",127503483
"607","April","2011","Antispasmod.&Other Drgs Alt.Gut Motility","April 2011",24795223
"608","April","2011","Antiviral Drugs","April 2011",2358597
"609","April","2011","Arm Sling/Bandages","April 2011",1175341
"610","April","2011","Aromatic Inhalations","April 2011",168178
"611","April","2011","Bag Closures","April 2011",40991
"612","April","2011","Bag Covers","April 2011",3836
"613","April","2011","Base/Dil/Susp Agents/Stabilisers","April 2011",27026408
"614","April","2011","Belts","April 2011",9686
"615","April","2011","Beta-Adrenoceptor Blocking Drugs","April 2011",90664440
"616","April","2011","Bitters And Tonics","April 2011",3900
"617","April","2011","Bronchodilators","April 2011",21025588
"618","April","2011","Catheter Maintenance Solutions","April 2011",116167
"619","April","2011","Catheter Valves","April 2011",40051
"620","April","2011","Catheters","April 2011",234888
"621","April","2011","Cellulose Wadding BP 1988","April 2011",3500
"622","April","2011","Cervical Collar","April 2011",117
"623","April","2011","Chiropody Appliances","April 2011",8763
"624","April","2011","Chronic Bowel Disorders","April 2011",21573393
"625","April","2011","CNS Stimulants and drugs used for ADHD","April 2011",3467778
"626","April","2011","Colostomy Bags","April 2011",1859363
"627","April","2011","Colostomy Sets","April 2011",2
"628","April","2011","Colouring,Flavouring & Sweetening Agents","April 2011",363
"629","April","2011","Compound Vit/Mineral Formulations","April 2011",1042770
"630","April","2011","Contraceptive Devices","April 2011",1251
"631","April","2011","Contraceptives","April 2011",54418607
"632","April","2011","Cordials/Soft Drinks","April 2011",3689140
"633","April","2011","Corti'roids & Other Anti-Inflamm.Preps.","April 2011",3229900
"634","April","2011","Corticosteroids (Endocrine)","April 2011",27824903
"635","April","2011","Corticosteroids (Respiratory)","April 2011",1961194
"636","April","2011","Cough Preparations","April 2011",18506393
"637","April","2011","Cromoglycate,Rel,Leukotriene Antagonists","April 2011",3810089
"638","April","2011","Cycloidal Vibration Accessories","April 2011",1695
"639","April","2011","Cytotoxic Drugs","April 2011",615392
"640","April","2011","Deodorants","April 2011",76578
"641","April","2011","Discharge Solidifying Agents","April 2011",256573
"642","April","2011","Disinfectants,Preserv&Sterilising Agents","April 2011",530
"643","April","2011","Diuretics","April 2011",101714498
"644","April","2011","Drainable Dribbling Appliances","April 2011",5
"645","April","2011","Drugs Acting On The Ear","April 2011",799629
"646","April","2011","Drugs Acting On The Nose","April 2011",2070163
"647","April","2011","Drugs Acting On The Oropharynx","April 2011",29230517
"648","April","2011","Drugs Affecting Bone Metabolism","April 2011",3997302
"649","April","2011","Drugs Affecting Intestinal Secretions","April 2011",6807388
"650","April","2011","Drugs Affecting The Immune Response","April 2011",8213088
"651","April","2011","Drugs for Dementia","April 2011",3393056
"652","April","2011","Drugs For Genito-Urinary Disorders","April 2011",27532720
"653","April","2011","Drugs For Relief Of Soft-Tissue Inflamm","April 2011",46159435
"654","April","2011","Drugs Used In Diabetes","April 2011",205341305
"655","April","2011","Drugs Used In Nausea And Vertigo","April 2011",38577934
"656","April","2011","Drugs Used In Neuromuscular  Disorders","April 2011",14324172
"657","April","2011","Drugs Used In Obstetrics","April 2011",111
"658","April","2011","Drugs Used In Park'ism/Related Disorders","April 2011",20282930
"659","April","2011","Drugs Used In Psychoses & Rel.Disorders","April 2011",29210641
"660","April","2011","Drugs Used In Rheumatic Diseases & Gout","April 2011",99879471
"661","April","2011","Drugs Used In Substance Dependence","April 2011",166711999
"662","April","2011","Drugs used in the Treatment of Obesity","April 2011",6222177
"663","April","2011","Dry Mouth Products","April 2011",1160703
"664","April","2011","Dyspep&Gastro-Oesophageal Reflux Disease","April 2011",147680365
"665","April","2011","Elastic Hosiery","April 2011",136979
"666","April","2011","Emollient & Barrier Preparations","April 2011",558244399
"667","April","2011","Emollients","April 2011",43442604
"668","April","2011","Eye Products","April 2011",603999
"669","April","2011","Faecal Collectors","April 2011",359
"670","April","2011","Filters/Bridges","April 2011",32529
"671","April","2011","Flanges","April 2011",215
"672","April","2011","Fluids And Electrolytes","April 2011",6477702
